"DOSE","DOSE_UNIT","COMPOUND_NAME","n","DOSE_LEVEL","SINGLE_REPEAT_TYPE","SACRIFICE_PERIOD","rDOSE_LEVEL"
300,"mg/kg","metformin",8,"Middle","Single","3 hr","rMiddle"
300,"mg/kg","metformin",8,"Middle","Single","6 hr","rMiddle"
300,"mg/kg","metformin",8,"Middle","Single","9 hr","rMiddle"
300,"mg/kg","metformin",8,"Middle","Single","24 hr","rMiddle"
300,"mg/kg","metformin",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","metformin",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","metformin",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","metformin",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","methyltestosterone",8,"High","Single","3 hr","rHigh"
300,"mg/kg","methyltestosterone",8,"High","Single","6 hr","rHigh"
300,"mg/kg","methyltestosterone",8,"High","Single","9 hr","rHigh"
300,"mg/kg","methyltestosterone",8,"High","Single","24 hr","rHigh"
300,"mg/kg","methyltestosterone",8,"High","Repeat","4 day","rHigh"
300,"mg/kg","methyltestosterone",8,"High","Repeat","8 day","rHigh"
300,"mg/kg","methyltestosterone",8,"High","Repeat","15 day","rHigh"
300,"mg/kg","methyltestosterone",8,"High","Repeat","29 day","rHigh"
300,"mg/kg","nicotinic acid",8,"Middle","Single","3 hr","rMiddle"
300,"mg/kg","nicotinic acid",8,"Middle","Single","6 hr","rMiddle"
300,"mg/kg","nicotinic acid",8,"Middle","Single","9 hr","rMiddle"
300,"mg/kg","nicotinic acid",8,"Middle","Single","24 hr","rMiddle"
300,"mg/kg","nicotinic acid",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","nicotinic acid",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","nicotinic acid",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","nicotinic acid",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","nifedipine",8,"Middle","Single","3 hr","rMiddle"
300,"mg/kg","nifedipine",8,"Middle","Single","6 hr","rMiddle"
300,"mg/kg","nifedipine",8,"Middle","Single","9 hr","rMiddle"
300,"mg/kg","nifedipine",8,"Middle","Single","24 hr","rMiddle"
300,"mg/kg","nifedipine",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","nifedipine",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","nifedipine",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","nifedipine",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","omeprazole",8,"Middle","Single","3 hr","rMiddle"
300,"mg/kg","omeprazole",8,"Middle","Single","6 hr","rMiddle"
300,"mg/kg","omeprazole",8,"Middle","Single","9 hr","rMiddle"
300,"mg/kg","omeprazole",8,"Middle","Single","24 hr","rMiddle"
300,"mg/kg","omeprazole",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","omeprazole",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","omeprazole",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","omeprazole",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","penicillamine",8,"Middle","Single","3 hr","rMiddle"
300,"mg/kg","penicillamine",8,"Middle","Single","6 hr","rMiddle"
300,"mg/kg","penicillamine",8,"Middle","Single","9 hr","rMiddle"
300,"mg/kg","penicillamine",8,"Middle","Single","24 hr","rMiddle"
300,"mg/kg","penicillamine",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","penicillamine",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","penicillamine",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","penicillamine",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","phenacetin",8,"Low","Single","3 hr","rMiddle"
300,"mg/kg","phenacetin",8,"Low","Single","6 hr","rMiddle"
300,"mg/kg","phenacetin",8,"Low","Single","9 hr","rMiddle"
300,"mg/kg","phenacetin",8,"Low","Single","24 hr","rMiddle"
300,"mg/kg","phenacetin",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","phenacetin",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","phenacetin",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","phenacetin",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","phenylanthranilic acid",8,"Low","Single","3 hr","rMiddle"
300,"mg/kg","phenylanthranilic acid",8,"Low","Single","6 hr","rMiddle"
300,"mg/kg","phenylanthranilic acid",8,"Low","Single","9 hr","rMiddle"
300,"mg/kg","phenylanthranilic acid",8,"Low","Single","24 hr","rMiddle"
300,"mg/kg","phenylanthranilic acid",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","phenylanthranilic acid",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","phenylanthranilic acid",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","phenylanthranilic acid",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","ranitidine",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","ranitidine",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","ranitidine",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","ranitidine",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","ranitidine",8,"Middle","Single","3 hr","rMiddle"
300,"mg/kg","ranitidine",8,"Middle","Single","6 hr","rMiddle"
300,"mg/kg","ranitidine",8,"Middle","Single","9 hr","rMiddle"
300,"mg/kg","ranitidine",8,"Middle","Single","24 hr","rMiddle"
300,"mg/kg","sulfasalazine",8,"Middle","Single","3 hr","rMiddle"
300,"mg/kg","sulfasalazine",8,"Middle","Single","6 hr","rMiddle"
300,"mg/kg","sulfasalazine",8,"Middle","Single","9 hr","rMiddle"
300,"mg/kg","sulfasalazine",8,"Middle","Single","24 hr","rMiddle"
300,"mg/kg","sulfasalazine",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","sulfasalazine",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","sulfasalazine",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","sulfasalazine",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","sulpiride",8,"Low","Single","3 hr","rMiddle"
300,"mg/kg","sulpiride",8,"Low","Single","6 hr","rMiddle"
300,"mg/kg","sulpiride",8,"Low","Single","9 hr","rMiddle"
300,"mg/kg","sulpiride",8,"Low","Single","24 hr","rMiddle"
300,"mg/kg","sulpiride",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","sulpiride",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","sulpiride",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","sulpiride",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","tannic acid",8,"Middle","Single","3 hr","rMiddle"
300,"mg/kg","tannic acid",8,"Middle","Single","6 hr","rMiddle"
300,"mg/kg","tannic acid",8,"Middle","Single","9 hr","rMiddle"
300,"mg/kg","tannic acid",8,"Middle","Single","24 hr","rMiddle"
300,"mg/kg","tannic acid",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","tannic acid",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","tannic acid",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","tannic acid",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","tetracycline",8,"Middle","Single","3 hr","rMiddle"
300,"mg/kg","tetracycline",8,"Middle","Single","6 hr","rMiddle"
300,"mg/kg","tetracycline",8,"Middle","Single","9 hr","rMiddle"
300,"mg/kg","tetracycline",8,"Middle","Single","24 hr","rMiddle"
300,"mg/kg","tetracycline",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","tetracycline",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","tetracycline",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","tetracycline",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","ticlopidine",8,"High","Repeat","4 day","rHigh"
300,"mg/kg","ticlopidine",8,"High","Repeat","8 day","rHigh"
300,"mg/kg","ticlopidine",8,"High","Repeat","15 day","rHigh"
300,"mg/kg","ticlopidine",8,"High","Repeat","29 day","rHigh"
300,"mg/kg","ticlopidine",8,"Middle","Single","3 hr","rHigh"
300,"mg/kg","ticlopidine",8,"Middle","Single","6 hr","rHigh"
300,"mg/kg","ticlopidine",8,"Middle","Single","9 hr","rHigh"
300,"mg/kg","ticlopidine",8,"Middle","Single","24 hr","rHigh"
300,"mg/kg","tiopronin",8,"Middle","Single","3 hr","rMiddle"
300,"mg/kg","tiopronin",8,"Middle","Single","6 hr","rMiddle"
300,"mg/kg","tiopronin",8,"Middle","Single","9 hr","rMiddle"
300,"mg/kg","tiopronin",8,"Middle","Single","24 hr","rMiddle"
300,"mg/kg","tiopronin",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","tiopronin",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","tiopronin",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","tiopronin",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","tolbutamide",8,"Middle","Single","3 hr","rMiddle"
300,"mg/kg","tolbutamide",8,"Middle","Single","6 hr","rMiddle"
300,"mg/kg","tolbutamide",8,"Middle","Single","9 hr","rMiddle"
300,"mg/kg","tolbutamide",8,"Middle","Single","24 hr","rMiddle"
300,"mg/kg","tolbutamide",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","tolbutamide",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","tolbutamide",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","tolbutamide",8,"Middle","Repeat","29 day","rMiddle"
300,"mg/kg","triazolam",8,"Middle","Single","3 hr","rMiddle"
300,"mg/kg","triazolam",8,"Middle","Single","6 hr","rMiddle"
300,"mg/kg","triazolam",8,"Middle","Single","9 hr","rMiddle"
300,"mg/kg","triazolam",8,"Middle","Single","24 hr","rMiddle"
300,"mg/kg","triazolam",8,"Middle","Repeat","4 day","rMiddle"
300,"mg/kg","triazolam",8,"Middle","Repeat","8 day","rMiddle"
300,"mg/kg","triazolam",8,"Middle","Repeat","15 day","rMiddle"
300,"mg/kg","triazolam",8,"Middle","Repeat","29 day","rMiddle"
400,"mg/kg","disopyramide",8,"High","Single","3 hr","rHigh"
400,"mg/kg","disopyramide",8,"High","Single","6 hr","rHigh"
400,"mg/kg","disopyramide",8,"High","Single","9 hr","rHigh"
400,"mg/kg","disopyramide",8,"High","Single","24 hr","rHigh"
400,"mg/kg","disopyramide",8,"High","Repeat","4 day","rHigh"
400,"mg/kg","disopyramide",8,"High","Repeat","8 day","rHigh"
400,"mg/kg","disopyramide",8,"High","Repeat","15 day","rHigh"
400,"mg/kg","disopyramide",8,"High","Repeat","29 day","rHigh"
400,"mg/kg","ethanol",8,"Low","Single","3 hr","rLow"
400,"mg/kg","ethanol",8,"Low","Single","6 hr","rLow"
400,"mg/kg","ethanol",8,"Low","Single","9 hr","rLow"
400,"mg/kg","ethanol",8,"Low","Single","24 hr","rLow"
400,"mg/kg","ethanol",8,"Low","Repeat","4 day","rLow"
400,"mg/kg","ethanol",8,"Low","Repeat","8 day","rLow"
400,"mg/kg","ethanol",8,"Low","Repeat","15 day","rLow"
400,"mg/kg","ethanol",8,"Low","Repeat","29 day","rLow"
400,"mg/kg","mexiletine",8,"High","Single","3 hr","rHigh"
400,"mg/kg","mexiletine",8,"High","Single","6 hr","rHigh"
400,"mg/kg","mexiletine",8,"High","Single","9 hr","rHigh"
400,"mg/kg","mexiletine",8,"High","Single","24 hr","rHigh"
400,"mg/kg","mexiletine",8,"High","Repeat","4 day","rHigh"
400,"mg/kg","mexiletine",8,"High","Repeat","8 day","rHigh"
400,"mg/kg","mexiletine",8,"High","Repeat","15 day","rHigh"
400,"mg/kg","mexiletine",8,"High","Repeat","29 day","rHigh"
400,"mg/kg","papaverine",8,"High","Single","3 hr","rHigh"
400,"mg/kg","papaverine",8,"High","Single","6 hr","rHigh"
400,"mg/kg","papaverine",8,"High","Single","9 hr","rHigh"
400,"mg/kg","papaverine",8,"High","Single","24 hr","rHigh"
400,"mg/kg","papaverine",8,"High","Repeat","4 day","rHigh"
400,"mg/kg","papaverine",8,"High","Repeat","8 day","rHigh"
400,"mg/kg","papaverine",8,"High","Repeat","15 day","rHigh"
400,"mg/kg","papaverine",8,"High","Repeat","29 day","rHigh"
400,"mg/kg","simvastatin",8,"High","Single","3 hr","rHigh"
400,"mg/kg","simvastatin",8,"High","Single","6 hr","rHigh"
400,"mg/kg","simvastatin",8,"High","Single","9 hr","rHigh"
400,"mg/kg","simvastatin",8,"High","Single","24 hr","rHigh"
400,"mg/kg","simvastatin",8,"High","Repeat","4 day","rHigh"
400,"mg/kg","simvastatin",8,"High","Repeat","8 day","rHigh"
400,"mg/kg","simvastatin",8,"High","Repeat","15 day","rHigh"
400,"mg/kg","simvastatin",8,"High","Repeat","29 day","rHigh"
450,"mg/kg","aspirin",8,"High","Repeat","4 day","rHigh"
450,"mg/kg","aspirin",8,"High","Repeat","8 day","rHigh"
450,"mg/kg","aspirin",8,"High","Repeat","15 day","rHigh"
450,"mg/kg","aspirin",8,"High","Repeat","29 day","rHigh"
450,"mg/kg","aspirin",8,"Low","Single","3 hr","rHigh"
450,"mg/kg","aspirin",8,"Low","Single","6 hr","rHigh"
450,"mg/kg","aspirin",8,"Low","Single","9 hr","rHigh"
450,"mg/kg","aspirin",8,"Low","Single","24 hr","rHigh"
450,"mg/kg","labetalol",8,"High","Single","3 hr","rHigh"
450,"mg/kg","labetalol",8,"High","Single","6 hr","rHigh"
450,"mg/kg","labetalol",8,"High","Single","9 hr","rHigh"
450,"mg/kg","labetalol",8,"High","Single","24 hr","rHigh"
450,"mg/kg","labetalol",8,"High","Repeat","4 day","rHigh"
450,"mg/kg","labetalol",8,"High","Repeat","8 day","rHigh"
450,"mg/kg","labetalol",8,"High","Repeat","15 day","rHigh"
450,"mg/kg","labetalol",8,"High","Repeat","29 day","rHigh"
450,"mg/kg","valproic acid",8,"High","Single","3 hr","rHigh"
450,"mg/kg","valproic acid",8,"High","Single","6 hr","rHigh"
450,"mg/kg","valproic acid",8,"High","Single","9 hr","rHigh"
450,"mg/kg","valproic acid",8,"High","Single","24 hr","rHigh"
450,"mg/kg","valproic acid",8,"High","Repeat","4 day","rHigh"
450,"mg/kg","valproic acid",8,"High","Repeat","8 day","rHigh"
450,"mg/kg","valproic acid",8,"High","Repeat","15 day","rHigh"
450,"mg/kg","valproic acid",8,"High","Repeat","29 day","rHigh"
500,"mg/kg","chlormezanone",8,"High","Single","3 hr","rHigh"
500,"mg/kg","chlormezanone",8,"High","Single","6 hr","rHigh"
500,"mg/kg","chlormezanone",8,"High","Single","9 hr","rHigh"
500,"mg/kg","chlormezanone",8,"High","Single","24 hr","rHigh"
500,"mg/kg","chlormezanone",8,"High","Repeat","4 day","rHigh"
500,"mg/kg","chlormezanone",8,"High","Repeat","8 day","rHigh"
500,"mg/kg","chlormezanone",8,"High","Repeat","15 day","rHigh"
500,"mg/kg","chlormezanone",8,"High","Repeat","29 day","rHigh"
500,"mg/kg","moxisylyte",8,"High","Single","3 hr","rHigh"
500,"mg/kg","moxisylyte",8,"High","Single","6 hr","rHigh"
500,"mg/kg","moxisylyte",8,"High","Single","9 hr","rHigh"
500,"mg/kg","moxisylyte",8,"High","Single","24 hr","rHigh"
500,"mg/kg","moxisylyte",8,"High","Repeat","4 day","rHigh"
500,"mg/kg","moxisylyte",8,"High","Repeat","8 day","rHigh"
500,"mg/kg","moxisylyte",8,"High","Repeat","15 day","rHigh"
500,"mg/kg","moxisylyte",8,"High","Repeat","29 day","rHigh"
500,"mg/kg","trimethadione",8,"High","Single","3 hr","rHigh"
500,"mg/kg","trimethadione",8,"High","Single","6 hr","rHigh"
500,"mg/kg","trimethadione",8,"High","Single","9 hr","rHigh"
500,"mg/kg","trimethadione",8,"High","Single","24 hr","rHigh"
500,"mg/kg","trimethadione",8,"High","Repeat","4 day","rHigh"
500,"mg/kg","trimethadione",8,"High","Repeat","8 day","rHigh"
500,"mg/kg","trimethadione",8,"High","Repeat","15 day","rHigh"
500,"mg/kg","trimethadione",8,"High","Repeat","29 day","rHigh"
600,"mg/kg","acetaminophen",8,"Middle","Single","3 hr","rMiddle"
600,"mg/kg","acetaminophen",8,"Middle","Single","6 hr","rMiddle"
600,"mg/kg","acetaminophen",8,"Middle","Single","9 hr","rMiddle"
600,"mg/kg","acetaminophen",8,"Middle","Single","24 hr","rMiddle"
600,"mg/kg","acetaminophen",8,"Middle","Repeat","4 day","rMiddle"
600,"mg/kg","acetaminophen",8,"Middle","Repeat","8 day","rMiddle"
600,"mg/kg","acetaminophen",8,"Middle","Repeat","15 day","rMiddle"
600,"mg/kg","acetaminophen",8,"Middle","Repeat","29 day","rMiddle"
600,"mg/kg","acetazolamide",8,"High","Single","3 hr","rHigh"
600,"mg/kg","acetazolamide",8,"High","Single","6 hr","rHigh"
600,"mg/kg","acetazolamide",8,"High","Single","9 hr","rHigh"
600,"mg/kg","acetazolamide",8,"High","Single","24 hr","rHigh"
600,"mg/kg","acetazolamide",8,"High","Repeat","4 day","rHigh"
600,"mg/kg","acetazolamide",8,"High","Repeat","8 day","rHigh"
600,"mg/kg","acetazolamide",8,"High","Repeat","15 day","rHigh"
600,"mg/kg","acetazolamide",8,"High","Repeat","29 day","rHigh"
600,"mg/kg","disulfiram",8,"High","Single","3 hr","rHigh"
600,"mg/kg","disulfiram",8,"High","Single","6 hr","rHigh"
600,"mg/kg","disulfiram",8,"High","Single","9 hr","rHigh"
600,"mg/kg","disulfiram",8,"High","Single","24 hr","rHigh"
600,"mg/kg","disulfiram",8,"High","Repeat","4 day","rHigh"
600,"mg/kg","disulfiram",8,"High","Repeat","8 day","rHigh"
600,"mg/kg","disulfiram",8,"High","Repeat","15 day","rHigh"
600,"mg/kg","disulfiram",8,"High","Repeat","29 day","rHigh"
600,"mg/kg","enalapril",8,"High","Single","3 hr","rHigh"
600,"mg/kg","enalapril",8,"High","Single","6 hr","rHigh"
600,"mg/kg","enalapril",8,"High","Single","9 hr","rHigh"
600,"mg/kg","enalapril",8,"High","Single","24 hr","rHigh"
600,"mg/kg","enalapril",8,"High","Repeat","4 day","rHigh"
600,"mg/kg","enalapril",8,"High","Repeat","8 day","rHigh"
600,"mg/kg","enalapril",8,"High","Repeat","15 day","rHigh"
600,"mg/kg","enalapril",8,"High","Repeat","29 day","rHigh"
600,"mg/kg","methyldopa",8,"High","Single","3 hr","rHigh"
600,"mg/kg","methyldopa",8,"High","Single","6 hr","rHigh"
600,"mg/kg","methyldopa",8,"High","Single","9 hr","rHigh"
600,"mg/kg","methyldopa",8,"High","Single","24 hr","rHigh"
600,"mg/kg","methyldopa",8,"High","Repeat","4 day","rHigh"
600,"mg/kg","methyldopa",8,"High","Repeat","8 day","rHigh"
600,"mg/kg","methyldopa",8,"High","Repeat","15 day","rHigh"
600,"mg/kg","methyldopa",8,"High","Repeat","29 day","rHigh"
600,"mg/kg","phenytoin",8,"High","Repeat","4 day","rHigh"
600,"mg/kg","phenytoin",8,"High","Repeat","8 day","rHigh"
600,"mg/kg","phenytoin",8,"High","Repeat","15 day","rHigh"
600,"mg/kg","phenytoin",8,"High","Repeat","29 day","rHigh"
600,"mg/kg","phenytoin",8,"Low","Single","3 hr","rHigh"
600,"mg/kg","phenytoin",8,"Low","Single","6 hr","rHigh"
600,"mg/kg","phenytoin",8,"Low","Single","9 hr","rHigh"
600,"mg/kg","phenytoin",8,"Low","Single","24 hr","rHigh"
750,"mg/kg","terbinafine",8,"High","Single","3 hr","rHigh"
750,"mg/kg","terbinafine",8,"High","Single","6 hr","rHigh"
750,"mg/kg","terbinafine",8,"High","Single","9 hr","rHigh"
750,"mg/kg","terbinafine",8,"High","Single","24 hr","rHigh"
750,"mg/kg","terbinafine",8,"High","Repeat","4 day","rHigh"
750,"mg/kg","terbinafine",8,"High","Repeat","8 day","rHigh"
750,"mg/kg","terbinafine",8,"High","Repeat","15 day","rHigh"
750,"mg/kg","terbinafine",8,"High","Repeat","29 day","rHigh"
800,"mg/kg","diltiazem",8,"High","Single","3 hr","rHigh"
800,"mg/kg","diltiazem",8,"High","Single","6 hr","rHigh"
800,"mg/kg","diltiazem",8,"High","Single","9 hr","rHigh"
800,"mg/kg","diltiazem",8,"High","Single","24 hr","rHigh"
800,"mg/kg","diltiazem",8,"High","Repeat","4 day","rHigh"
800,"mg/kg","diltiazem",8,"High","Repeat","8 day","rHigh"
800,"mg/kg","diltiazem",8,"High","Repeat","15 day","rHigh"
800,"mg/kg","diltiazem",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","acarbose",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","acarbose",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","acarbose",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","acarbose",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","acarbose",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","acarbose",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","acarbose",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","acarbose",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","acetaminophen",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","acetaminophen",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","acetaminophen",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","acetaminophen",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","acetaminophen",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","acetaminophen",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","acetaminophen",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","acetaminophen",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","bucetin",8,"Middle","Single","3 hr","rHigh"
1000,"mg/kg","bucetin",8,"Middle","Single","6 hr","rHigh"
1000,"mg/kg","bucetin",8,"Middle","Single","9 hr","rHigh"
1000,"mg/kg","bucetin",8,"Middle","Single","24 hr","rHigh"
1000,"mg/kg","bucetin",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","bucetin",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","bucetin",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","bucetin",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","butylated hydroxyanisole",8,"Middle","Single","3 hr","rMiddle"
1000,"mg/kg","butylated hydroxyanisole",8,"Middle","Single","6 hr","rMiddle"
1000,"mg/kg","butylated hydroxyanisole",8,"Middle","Single","9 hr","rMiddle"
1000,"mg/kg","butylated hydroxyanisole",8,"Middle","Single","24 hr","rMiddle"
1000,"mg/kg","butylated hydroxyanisole",8,"Middle","Repeat","4 day","rMiddle"
1000,"mg/kg","butylated hydroxyanisole",8,"Middle","Repeat","8 day","rMiddle"
1000,"mg/kg","butylated hydroxyanisole",8,"Middle","Repeat","15 day","rMiddle"
1000,"mg/kg","butylated hydroxyanisole",8,"Middle","Repeat","29 day","rMiddle"
1000,"mg/kg","captopril",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","captopril",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","captopril",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","captopril",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","captopril",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","captopril",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","captopril",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","captopril",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","cephalothin",8,"Middle","Single","3 hr","rMiddle"
1000,"mg/kg","cephalothin",8,"Middle","Single","6 hr","rMiddle"
1000,"mg/kg","cephalothin",8,"Middle","Single","9 hr","rMiddle"
1000,"mg/kg","cephalothin",8,"Middle","Single","24 hr","rMiddle"
1000,"mg/kg","cephalothin",8,"Middle","Repeat","4 day","rMiddle"
1000,"mg/kg","cephalothin",8,"Middle","Repeat","8 day","rMiddle"
1000,"mg/kg","cephalothin",8,"Middle","Repeat","15 day","rMiddle"
1000,"mg/kg","cephalothin",8,"Middle","Repeat","29 day","rMiddle"
1000,"mg/kg","chloramphenicol",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","chloramphenicol",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","chloramphenicol",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","chloramphenicol",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","chloramphenicol",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","chloramphenicol",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","chloramphenicol",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","chloramphenicol",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","chlormadinone",8,"Middle","Single","3 hr","rHigh"
1000,"mg/kg","chlormadinone",8,"Middle","Single","6 hr","rHigh"
1000,"mg/kg","chlormadinone",8,"Middle","Single","9 hr","rHigh"
1000,"mg/kg","chlormadinone",8,"Middle","Single","24 hr","rHigh"
1000,"mg/kg","chlormadinone",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","chlormadinone",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","chlormadinone",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","chlormadinone",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","cimetidine",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","cimetidine",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","cimetidine",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","cimetidine",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","cimetidine",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","cimetidine",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","cimetidine",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","cimetidine",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","ciprofloxacin",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","ciprofloxacin",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","ciprofloxacin",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","ciprofloxacin",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","ciprofloxacin",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","ciprofloxacin",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","ciprofloxacin",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","ciprofloxacin",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","danazol",8,"Middle","Single","3 hr","rHigh"
1000,"mg/kg","danazol",8,"Middle","Single","6 hr","rHigh"
1000,"mg/kg","danazol",8,"Middle","Single","9 hr","rHigh"
1000,"mg/kg","danazol",8,"Middle","Single","24 hr","rHigh"
1000,"mg/kg","danazol",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","danazol",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","danazol",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","danazol",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","erythromycin ethylsuccinate",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","erythromycin ethylsuccinate",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","erythromycin ethylsuccinate",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","erythromycin ethylsuccinate",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","erythromycin ethylsuccinate",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","erythromycin ethylsuccinate",8,"High","Repeat","8 day","rHigh"
